AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1024.9,1097.6,1061.6,1053.7,1062.1,1061.9,1081.1,1074.4,1066.0,1061.4,962.3,993.6,1153.7,1146.2,571.9,554.7,510.7,481.8,424.6
Current_Liabilities,443.6,452.5,398.5,375.1,345.8,340.0,294.8,272.3,245.8,247.0,215.3,209.7,184.6,192.7,165.3,162.3,153.1,143.4,120.5
Diluted_EPS,-0.851,-0.672,-0.801,-0.929,-0.941,-0.422,-0.73,-0.575,-0.388,0.31,-0.409,-0.1119999999999999,0.061,0.531,0.39,0.344,0.356,0.643,0.216
Goodwill_Intangibles,178.9,180.7,183.9,157.1,158.7,141.6,143.0,144.5,145.9,147.4,150.0,162.4,90.5,91.5,92.6,94.0,95.5,97.1,99.5
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,570.1,569.3,568.6,567.9,567.1,520.1,515.6,511.1,506.7,502.3,498.0,493.6,489.4,485.1,0.0,0.0,0.0,0.0,0.0
Revenue,161.7,169.2,152.7,142.3,127.6,151.3,121.6,117.2,112.8,144.5,106.6,106.5,106.8,129.7,108.1,100.2,95.9,109.1,84.7
Shares_Diluted,41.168,33.0484,40.8346,40.5176,40.1693,39.9859,39.8483,39.5651,39.1751,38.9174,38.7973,38.5652,39.3098,39.0666,39.0575,38.9932,38.4405,37.5795,37.4757
Total_Assets,1806.0,1819.4,1745.5,1727.5,1711.6,1693.2,1625.7,1605.2,1572.2,1562.4,1487.4,1477.7,1430.2,1405.2,827.9,789.5,748.9,673.6,609.4
Total_Liabilities,1127.5,1141.3,1089.2,1067.3,1041.9,966.7,910.3,890.1,859.4,855.1,817.2,813.5,782.9,781.0,259.6,255.3,246.8,206.9,179.2
