AAII_QTR_DATA,06/30/2022,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,2102.0,2066.0,1660.0,2243.0,1242.0,935.0,1029.0,1373.0,939.0,863.0,828.0,796.0
Current_Liabilities,1556.0,1624.0,1132.0,1867.0,1630.0,1365.0,1284.0,1407.0,1202.0,1280.0,1139.0,1150.0
Diluted_EPS,1.168,1.185,0.261,-0.275,-1.154,0.429,1.663,0.638,1.284,1.618,1.318,1.291
Goodwill_Intangibles,1160.0,1195.0,1248.0,1293.0,1321.0,1376.0,1461.0,1143.0,989.0,967.0,1373.0,858.0
Inventory,4.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0
LT_Debt,2738.0,2937.0,3314.0,3314.0,2374.0,2673.0,2929.0,2525.0,1946.0,1893.0,2106.0,1606.0
Revenue,1794.0,1728.0,1179.0,1146.0,1248.0,2347.0,2280.0,2224.0,2113.0,2111.0,1964.0,3074.0
Shares_Diluted,185.0,184.0,184.0,182.0,182.0,184.0,184.0,183.3503,181.4503,180.5003,188.1003,198.3069
Total_Assets,4661.0,4716.0,4385.0,5039.0,4140.0,4194.0,4142.0,4092.0,3148.0,3010.0,3123.0,2762.0
Total_Liabilities,5842.0,6197.0,6182.0,6896.0,5752.0,5667.0,5574.0,5231.0,4317.0,4318.0,4226.0,3916.0
