AAII_QTR_DATA,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
Current_Assets,0.7,0.3,0.5,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.1
Current_Liabilities,1.6,1.4,0.4,0.3,0.1,0.1,0.1,2.5,2.3,2.1,2.0,1.9
Diluted_EPS,0.001,-0.005,-0.005,-0.04,-0.004,-0.005,-0.004,-0.115,-0.139,-0.35700000000000004,-0.251,-30.0
Goodwill_Intangibles,3.3,3.0,0.9,,,,,,,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.1,1.1,0.9,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2
Shares_Diluted,129.8807,107.166,91.4015,19.4701,75.9646,7.8084,7.8084,2.9758,2.7864,2.6751,2.3297,1.3845
Total_Assets,4.1,3.3,1.4,0.2,0.0,0.0,0.0,0.3,0.3,0.2,0.4,0.3
Total_Liabilities,2.7,2.5,1.3,0.3,0.1,0.1,0.1,3.0,2.6,2.2,2.2,2.0
