AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,343.6,408.0,298.7,302.7,317.2,325.9,242.3,248.0,383.2,286.4,185.4,213.4,223.0,236.7,207.7,136.3
Current_Liabilities,119.2,173.4,98.1,105.0,99.2,132.7,101.1,101.1,125.2,100.5,73.0,79.8,75.0,82.0,64.2,54.3
Diluted_EPS,0.158,0.107,-0.485,-0.273,0.138,0.075,-0.347,-2.817,-0.06,-0.08900000000000001,-0.469,-0.256,0.16899999999999998,0.073,-0.163,0.129
Goodwill_Intangibles,412.2,417.1,421.8,426.4,431.4,435.8,444.2,448.2,346.0,348.3,351.0,353.5,211.0,212.6,213.6,203.8
Inventory,160.1,167.7,96.4,108.1,118.4,130.5,97.8,83.9,111.3,118.7,79.7,98.0,98.4,112.5,92.1,76.6
LT_Debt,452.7,475.1,451.0,440.8,457.1,446.1,406.9,358.7,360.6,328.7,254.7,256.6,101.5,117.2,109.7,109.0
Revenue,252.0,275.7,196.6,210.5,271.0,254.3,164.2,162.1,267.0,186.8,154.3,186.0,220.6,148.4,111.0,131.4
Shares_Diluted,29.329,29.29,29.121,28.94,29.156,27.004,25.421,24.941,24.425,23.728,23.447,22.974,22.597,21.9779,21.3376,17.2389
Total_Assets,855.0,924.4,819.6,826.6,843.3,852.5,771.6,778.1,867.0,777.0,672.7,690.1,523.8,535.3,495.4,409.4
Total_Liabilities,589.9,665.5,566.8,565.9,577.3,604.1,551.2,512.8,544.4,483.8,389.6,403.8,241.8,267.1,239.0,221.5
