AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,131.6,132.9,136.3,140.7,146.2,154.4,57.7,57.9,,,,,,,
Current_Liabilities,64.3,72.2,74.8,63.9,59.6,54.3,57.6,50.3,,,,,,,
Diluted_EPS,-0.119,-0.141,-0.181,-0.228,-0.214,-0.228,-0.235,-0.39,,,-0.174,,0.0,0.0,0.0
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,15.9,6.0,5.3,16.2,16.6,16.6,17.5,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,39.6,37.7,36.2,34.9,33.3,31.8,30.3,53.7,25.7,23.8,21.4,18.3,16.5,14.6,12.1
Shares_Diluted,65.9545,65.6359,65.1439,64.963,64.5837,62.9064,62.9064,62.9064,,,,,,,
Total_Assets,206.0,208.3,212.5,218.8,226.2,187.5,92.9,88.0,,,,,,,
Total_Liabilities,126.2,125.1,126.0,126.8,123.7,75.2,78.2,64.2,,,,,,,
