AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,1013.1,1084.2,1104.0,1177.6,1242.6,1318.5,1382.5,430.5,,,
Current_Liabilities,30.3,30.2,28.8,30.0,18.2,13.8,7.6,12.4,,,
Diluted_EPS,-0.187,-0.11,-0.136,-0.085,-0.108,0.008,-0.131,-0.108,-0.602,-0.491,-0.406
Goodwill_Intangibles,25.1,26.6,28.2,29.6,25.3,25.3,18.7,19.7,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,1.4,1.5,78.6,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,605.1847,609.801,583.9704,581.2659,579.0906,605.0335,603.8879,603.8879,,,
Total_Assets,1218.7,1293.0,1273.8,1356.3,1423.3,1488.4,1532.0,566.1,,,
Total_Liabilities,149.2,128.2,113.7,127.7,158.9,171.6,227.3,93.8,,,
