AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1327.2,1449.9,1638.6,1756.7,1622.4,1661.0,1719.2,1458.7,1294.3,1290.7,1555.5,1206.2,1133.3,1062.8,1311.2,1127.6
Current_Liabilities,624.7,634.6,778.5,600.4,595.4,624.0,728.8,561.8,543.8,537.1,695.1,473.8,505.7,503.4,524.8,415.4
Diluted_EPS,1.131,0.809,2.304,0.968,1.064,0.823,2.461,0.867,1.111,0.527,1.907,1.044,1.284,1.0090000000000001,1.7919999999999998,1.038
Goodwill_Intangibles,4338.2,4139.0,4172.4,3768.9,3800.1,3714.1,3733.2,2966.4,2956.0,2856.8,2890.0,2039.2,2057.8,2026.6,1783.7,1795.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,753.4,744.6,753.6,753.5,753.3,793.5,798.1,423.8,423.7,423.6,423.5,0.0,0.0,0.0,0.0,0.0
Revenue,473.9,425.1,655.7,441.2,446.7,363.2,623.7,367.0,385.7,305.0,486.2,343.9,368.6,317.1,415.4,289.4
Shares_Diluted,87.321,87.75,88.201,88.169,88.053,87.986,87.624,87.224,86.934,87.369,86.99,85.73299999999998,85.48299999999998,85.493,85.47200000000002,86.04299999999998
Total_Assets,6118.6,6053.2,6324.3,5974.8,5890.8,5818.0,5940.6,4846.3,4671.9,4526.1,4838.9,3582.0,3512.8,3372.3,3266.0,3056.1
Total_Liabilities,1665.8,1689.2,1840.3,1635.5,1640.6,1706.1,1842.7,1256.7,1233.8,1233.7,1385.5,658.7,695.6,687.9,616.4,507.6
