AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,635.7,576.5,584.1,554.6,525.1,505.8,474.2,474.4,590.7,621.3,464.1,458.5,509.9,503.9,485.8,472.3
Current_Liabilities,154.9,161.2,163.9,138.2,127.0,129.6,111.5,106.4,96.9,97.3,100.2,105.2,112.7,108.4,107.2,107.6
Diluted_EPS,0.942,0.874,1.22,1.331,1.52,1.663,0.811,0.374,0.777,0.7090000000000001,-1.547,1.249,1.297,1.5190000000000001,1.308,1.057
Goodwill_Intangibles,511.8,534.7,546.5,372.8,378.6,380.8,388.2,398.6,410.2,415.9,421.9,423.5,431.8,435.5,441.9,447.9
Inventory,171.1,152.2,133.4,118.2,110.8,106.7,102.4,109.7,124.7,127.5,132.9,137.9,135.1,133.2,132.6,125.9
LT_Debt,260.9,190.1,190.2,0.2,0.2,4.2,25.3,60.0,223.0,277.0,127.1,134.6,199.9,227.9,233.1,238.3
Revenue,252.0,248.3,230.5,238.3,234.9,229.3,210.7,201.9,191.2,198.8,193.8,221.8,242.9,239.8,222.9,226.9
Shares_Diluted,18.992,18.999,18.959,18.874,18.846,18.774,18.739,18.713,18.680999999999997,18.691,18.585,18.724,18.73,18.692,18.689,18.678
Total_Assets,1632.3,1593.3,1598.6,1346.0,1313.5,1282.2,1264.0,1272.0,1400.5,1426.4,1273.2,1249.7,1307.4,1299.4,1279.3,1269.4
Total_Liabilities,525.7,475.8,479.7,246.8,236.8,241.4,243.3,285.0,438.0,488.6,339.3,335.1,409.8,431.1,431.0,443.0
