AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,6.5,13.7,15.9,21.9,25.1,18.8,25.8,51.9
Current_Liabilities,5.4,7.7,7.5,7.1,3.7,3.7,4.6,7.7
Diluted_EPS,-1.056,-1.236,-2.488,-1.158,-3.496,-3.341,-34.052,-4.756
Goodwill_Intangibles,2.0,2.0,2.0,2.0,8.0,8.0,8.9,8.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,,,,,,,
Shares_Diluted,5.127,3.639,2.941,2.9402,2.6813,2.6068,2.5272,2.1224
Total_Assets,15.1,22.3,20.9,26.9,35.4,31.5,39.4,64.7
Total_Liabilities,7.7,10.2,12.1,12.1,18.1,6.0,26.4,29.5
