AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,898.5,847.9,874.1,904.1,858.4,829.6,790.6,209.4,164.2,,,,,
Current_Liabilities,105.9,118.1,120.8,111.3,91.7,95.6,100.2,102.0,83.3,,,,,
Diluted_EPS,0.158,0.123,0.104,0.172,0.257,0.203,0.042,0.06,0.03,0.009,0.0,0.061,,
Goodwill_Intangibles,101.0,102.2,103.4,26.8,27.7,28.0,28.2,28.5,28.8,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,115.3,102.2,90.6,93.7,97.9,152.0,72.7,66.7,58.7,45.1,36.4,116.4,32.4,25.5
Shares_Diluted,212.065,213.949,214.954,215.353,216.396,199.6505,191.369,178.2075,178.2075,,,,,
Total_Assets,1067.1,1028.3,1050.9,991.4,932.2,869.3,830.2,251.7,206.4,,,,,
Total_Liabilities,136.9,149.4,148.8,112.8,93.3,96.7,101.7,103.5,85.2,,,,,
