AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1578.9,1504.1,1453.0,1378.9,1371.1,1384.2,1456.7,1417.9
Current_Liabilities,756.1,735.2,604.1,764.9,751.1,715.9,760.3,556.0
Diluted_EPS,-0.124,-0.231,1.017,0.583,0.175,0.139,-0.008,1.068
Goodwill_Intangibles,123.5,127.0,130.2,132.4,134.8,136.3,139.2,175.6
Inventory,465.2,501.6,464.2,566.9,589.4,563.7,480.0,531.4
LT_Debt,324.6,301.9,309.1,120.7,120.6,121.3,121.3,294.8
Revenue,496.3,531.7,750.2,704.1,679.1,619.2,770.5,737.7
Shares_Diluted,50.282,50.236,50.414,50.358,50.362,50.378,50.071,50.279
Total_Assets,2880.9,2832.7,2802.3,2696.6,2704.1,2677.2,2634.2,2612.9
Total_Liabilities,1702.1,1655.0,1537.7,1487.5,1511.7,1490.5,1462.2,1445.3
