AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,132.6,218.1,181.9,204.9,166.5,147.5,178.9,177.1,178.0,154.5,174.4,156.6,238.2,100.4,130.0,107.3,97.8,229.0,102.9
Current_Liabilities,161.5,234.2,177.8,261.7,246.6,187.1,194.1,222.1,212.6,175.3,95.6,94.7,108.7,156.6,148.9,134.5,114.6,144.1,144.3
Diluted_EPS,-0.077,0.9,2.336,0.522,-0.707,0.11,0.119,-0.16,-0.266,-0.799,-0.236,-0.813,-1.4480000000000002,-0.084,0.65,0.391,-0.417,1.619,-0.61
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,14.6,13.0,12.7,11.3,12.1,12.5,13.0,14.1,14.5,15.2,15.1,15.0,14.1,14.0,11.3,14.6,10.4,9.5,7.1
LT_Debt,437.0,395.7,395.4,395.1,394.8,394.6,394.3,394.0,393.7,393.5,393.2,394.3,403.7,394.3,402.3,397.3,391.9,391.8,391.5
Revenue,255.0,194.7,376.4,253.1,94.1,208.1,143.4,99.2,94.2,61.4,89.7,33.5,339.3,118.1,194.7,170.1,76.5,280.3,142.9
Shares_Diluted,76.112,79.928,82.045,83.015,80.298,80.005,82.898,80.471,80.115,79.88,79.879,79.795,79.608,82.695,81.051,81.683,81.765,81.3649,81.3649
Total_Assets,1540.2,1631.0,1524.4,1530.4,1494.7,1456.5,1430.0,1444.5,1436.8,1419.8,1446.5,1460.5,1559.5,1690.2,1765.6,1656.7,1583.2,1692.3,1539.6
Total_Liabilities,787.3,830.5,755.1,889.6,864.3,763.8,745.1,765.9,745.0,705.8,671.8,671.0,709.7,717.8,768.2,704.4,644.1,685.8,650.5
