AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,92.2,101.7,164.8,76.7,73.7,98.3,74.1,34.4,59.5,85.7,49.1,22.8,63.9,42.1,36.1
Current_Liabilities,59.1,48.9,41.9,40.2,40.6,43.4,38.6,56.0,73.4,77.4,74.0,114.9,89.8,63.4,22.5
Diluted_EPS,0.193,0.238,0.198,0.292,0.134,0.212,0.198,0.05,0.28300000000000003,0.268,0.257,0.10800000000000001,0.0,0.101,0.11699999999999999
Goodwill_Intangibles,3.5,3.7,3.8,3.9,4.1,4.3,5.7,6.6,7.3,8.1,8.8,9.5,10.2,11.0,11.8
Inventory,13.5,13.1,9.7,9.4,9.7,10.1,9.7,10.4,13.3,14.3,13.0,12.6,11.7,9.2,8.0
LT_Debt,723.5,688.0,492.5,497.0,545.5,569.9,575.5,523.0,451.0,424.0,103.0,1.0,0.0,0.0,0.0
Revenue,103.5,99.8,96.6,101.1,98.8,109.2,96.5,88.7,129.4,125.3,115.4,111.8,95.2,51.5,49.3
Shares_Diluted,38.376,39.425,40.542,41.033,41.742,43.445,43.996,43.812,43.7,43.7,44.83600000000001,44.34,151.5152,151.5152,151.5152
Total_Assets,1976.0,1921.1,1728.6,1739.9,1768.8,1808.6,1812.2,1779.0,1676.2,1636.4,1306.2,1187.3,1135.5,604.0,544.8
Total_Liabilities,1626.8,1569.3,1361.9,1362.4,1392.6,1421.7,1411.5,1376.5,934.9,896.9,565.5,460.0,110.3,76.9,28.0
