AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,13.4,13.5,9.6,5.0,4.4,3.0,4.7,5.2,6.4,8.3,11.8,10.2,9.6,13.4,13.2,
Current_Liabilities,10.2,7.9,6.8,5.8,5.5,5.6,7.3,9.5,10.5,11.9,14.6,12.7,11.6,15.2,14.3,
Diluted_EPS,-0.057,-0.043,-0.063,-0.007,-0.022,-0.026,-0.007,-0.001,-0.239,-0.05,-0.092,-0.081,-0.064,-0.078,-0.14,0.025
Goodwill_Intangibles,4.2,4.3,3.8,4.2,4.8,2.4,2.4,2.4,2.5,2.5,2.6,,,,,
Inventory,5.7,3.0,2.1,1.9,0.6,0.6,1.8,2.1,3.5,4.8,8.0,7.0,5.3,8.6,8.1,
LT_Debt,1.5,2.8,0.2,0.5,0.8,0.8,0.5,0.6,0.8,0.6,0.6,1.0,1.1,1.1,0.0,0.0
Revenue,3.0,5.3,1.6,3.7,2.1,2.5,2.7,4.0,7.4,4.6,4.7,5.1,7.5,6.5,8.4,6.8
Shares_Diluted,25.0262,24.3049,24.1356,23.1812,19.7589,19.5949,18.6775,18.7017,18.4096,17.5897,16.6702,16.0456,16.0456,16.0264,15.5895,
Total_Assets,20.6,20.5,15.9,11.9,11.9,6.0,7.8,9.4,10.2,12.2,15.7,11.5,11.0,14.9,13.5,
Total_Liabilities,11.9,10.7,7.0,6.4,6.5,6.4,7.8,11.1,11.9,13.1,15.8,13.3,12.2,15.8,13.9,
