AAII_QTR_DATA,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
Current_Assets,0.0,0.3,0.4,0.5,0.9,1.4,1.1,0.5
Current_Liabilities,7.7,6.4,5.5,4.9,4.7,4.6,4.1,3.4
Diluted_EPS,-0.019,-0.003,-0.003,-0.009,-0.014,0.007,-0.001,-0.027
Goodwill_Intangibles,0.0,0.4,0.4,0.5,0.5,2.9,3.0,3.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,110.9104,111.1314,111.1314,111.1314,110.2153,109.6146,108.0329,101.5169
Total_Assets,0.0,0.7,0.8,0.9,1.4,4.3,4.1,3.5
Total_Liabilities,7.7,6.4,6.2,6.0,5.6,7.0,7.7,7.1
