AAII_QTR_DATA,04/01/2023,12/31/2022,10/01/2022,07/02/2022,04/02/2022,12/31/2021,10/02/2021,07/03/2021,04/03/2021,12/31/2020,09/26/2020,06/27/2020,03/28/2020,12/31/2019,09/28/2019,06/29/2019,03/30/2019,12/31/2018,09/29/2018
Current_Assets,2678.4,2695.2,2595.0,2685.4,2791.2,2124.6,2942.0,1988.0,1835.7,1670.5,1681.2,1714.1,1869.8,1525.8,1693.6,2011.4,1937.8,1880.1,1866.2
Current_Liabilities,1438.6,1489.9,1379.3,1347.7,1328.2,1442.2,1256.3,1251.3,1129.0,1079.2,949.6,1054.6,1286.2,944.4,904.0,1015.7,1205.7,1256.6,1484.6
Diluted_EPS,1.564,1.946,2.199,2.593,2.251,1.305,1.828,2.285,2.148,1.202,1.728,0.8859999999999999,0.8590000000000001,0.825,-2.815,0.888,-0.415,0.494,0.7959999999999999
Goodwill_Intangibles,1966.4,1965.0,1967.6,2004.9,1927.8,1940.5,993.0,970.6,967.0,970.0,975.9,982.5,989.0,998.5,1005.0,1010.1,959.9,963.1,976.3
Inventory,1506.0,1471.4,1429.8,1372.4,1345.7,1208.0,940.5,835.1,765.6,711.8,589.4,676.9,840.1,824.5,810.2,801.8,817.3,774.0,724.6
LT_Debt,2420.5,2420.0,2419.1,2499.0,2498.2,1779.0,1787.7,832.0,900.9,908.3,1013.2,1060.4,1069.0,1068.0,1083.0,1240.1,1245.6,1179.5,891.0
Revenue,1743.6,1582.7,1698.2,1835.6,1695.7,1431.0,1427.2,1554.8,1433.2,1161.1,1233.1,987.8,965.5,917.6,976.6,1163.5,1050.7,961.1,1044.1
Shares_Diluted,71.8,72.8,74.5,76.1,77.4,77.8,78.3,78.5,78.8,79.1,79.8,79.8,80.3,81.3,85.0,87.3,87.5,87.9,87.9
Total_Assets,6288.6,6321.3,6124.9,6166.5,6093.0,5425.0,5180.6,4138.5,3943.2,3770.6,3690.8,3739.1,3904.6,3564.4,3654.4,4040.8,4334.9,4291.5,4222.0
Total_Liabilities,4226.1,4279.0,4123.9,4161.9,4113.1,3510.8,3330.9,2369.0,2300.6,2260.6,2232.6,2374.7,2600.9,2263.5,2236.2,2503.5,2808.0,2708.9,2663.9
