AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013
Current_Assets,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
Current_Liabilities,0.1,0.0,0.0,0.0,0.0,0.0,0.1,2.2,2.1,2.1,2.0,1.9,1.9
Diluted_EPS,-0.004,-0.001,-0.002,-0.002,-0.002,-0.001,-0.014,-0.008,-0.008,-0.009000000000000001,-0.018000000000000002,-0.01,-0.009000000000000001
Goodwill_Intangibles,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,20.6,20.5905,20.0594,19.7702,18.3725,19.2253,18.3091,9.8814,12.360999999999999,9.8814,9.8153,9.4984,10.5354
Total_Assets,0.1,0.2,0.2,0.1,0.2,0.2,0.2,4.7,4.7,4.7,4.7,4.7,4.7
Total_Liabilities,0.1,0.1,0.1,0.0,0.1,0.1,0.1,2.2,2.1,2.1,2.0,1.9,1.9
