AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1.8,2.7,4.9,3.9,3.8,3.2,3.1,0.3
Current_Liabilities,4.1,3.7,4.5,4.4,6.0,2.2,2.4,17.2
Diluted_EPS,-1.918,-1.032,-3.719,-2.124,-15.976,-1.683,-18.317,-7.252
Goodwill_Intangibles,11.5,12.7,12.8,14.4,14.6,9.2,9.3,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,2.3,2.3,2.3,0.8,4.0,0.0,0.0,0.0
Revenue,0.7,0.9,3.1,2.8,2.2,1.6,1.0,0.2
Shares_Diluted,2.3892,2.3565,2.4555,1.9846,1.7176,1.7573,1.7307,0.9542
Total_Assets,13.4,15.3,17.7,18.4,20.5,18.4,16.8,14.0
Total_Liabilities,6.4,6.0,6.8,5.2,10.0,1.5,3.0,17.2
