AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1998.3,1817.7,1876.4,1791.7,1749.4,1676.8,1615.6,1590.9,1620.5,1611.4,1463.4,1541.5,1525.9,1328.7,1458.1,1290.2
Current_Liabilities,592.4,541.0,636.4,515.1,423.0,360.0,405.6,355.4,414.8,422.5,419.2,414.6,460.4,313.9,444.9,363.2
Diluted_EPS,2.921,2.139,0.64,0.837,1.464,2.083,0.969,0.821,-0.035,2.039,0.208,1.1159999999999999,1.594,0.293,0.695,-0.171
Goodwill_Intangibles,172.3,171.8,118.6,120.4,117.6,120.8,156.5,131.3,137.7,134.9,110.7,127.4,125.0,124.1,126.4,113.2
Inventory,1201.3,500.2,453.4,437.0,395.5,409.8,282.0,392.0,433.6,370.5,317.8,346.5,309.2,306.5,325.6,208.6
LT_Debt,20.8,21.5,18.4,16.3,91.1,92.2,94.3,102.7,107.3,114.8,100.8,120.5,123.3,119.7,75.6,69.8
Revenue,1310.5,1208.1,1053.6,1003.0,1034.3,959.7,908.8,906.9,820.4,740.6,712.2,769.2,846.7,701.4,755.2,637.3
Shares_Diluted,,50.0,49.9101,50.0,50.0,50.0,49.9393,50.0,50.0,50.0,49.9906,50.0,50.0,50.0,50.0,50.0
Total_Assets,3491.9,3281.0,3271.7,3136.5,3057.9,2968.7,2899.2,2878.2,2915.3,2828.1,2621.4,2785.3,2749.5,2515.3,2588.8,2306.1
Total_Liabilities,923.8,814.9,901.5,799.1,749.7,703.8,751.5,730.5,783.0,780.2,730.5,763.0,792.6,637.6,723.3,628.5
