AAII_QTR_DATA,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,241.2,223.0,221.3,213.0,194.5,172.0,170.1,177.8,162.9,150.9,146.4,134.4,123.7,119.2,126.9,126.2
Current_Liabilities,30.1,26.8,37.6,32.9,27.2,23.9,29.1,23.1,23.1,23.9,31.6,22.4,22.8,23.5,34.5,28.9
Diluted_EPS,1.637,0.961,1.024,1.119,1.504,0.966,1.142,0.945,1.042,0.8270000000000001,0.775,1.065,0.903,0.5579999999999999,0.9329999999999999,1.179
Goodwill_Intangibles,133.3,137.4,140.5,144.8,149.1,152.1,145.7,123.6,126.0,129.1,132.0,134.7,138.0,141.5,146.8,150.0
Inventory,58.6,53.0,47.1,41.2,38.4,37.0,36.0,39.1,40.6,39.2,39.0,42.4,45.7,45.4,43.3,39.7
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,25.0
Revenue,88.6,74.0,75.0,78.1,79.6,68.4,67.2,63.9,64.9,65.6,66.8,70.1,72.1,66.6,72.5,77.5
Shares_Diluted,9.4313,9.4364,9.4384,9.433,9.4353,9.4266,9.4187,9.4513,9.4293,9.4442,9.4417,9.3836,9.3789,9.373,9.3813,9.3772
Total_Assets,420.9,406.8,408.5,404.2,390.2,369.0,361.3,346.8,333.9,326.3,326.0,308.0,299.5,300.1,313.1,316.5
Total_Liabilities,54.3,53.5,65.3,59.8,54.9,50.5,54.4,44.0,42.4,44.2,52.6,36.7,36.1,44.5,64.9,69.7
