AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,13405.9,11875.0,12325.6,13810.9,13253.3,12849.6,9357.4,9683.0,10225.7,6619.0,4902.6,4562.6,3305.3,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,10748.8,9381.9,9915.4,11492.4,10805.0,10256.3,10609.8,13886.8,13138.4,8003.0,8894.7,5078.7,3564.7,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.077,0.867,0.677,0.57,0.491,0.41,0.504,0.443,1.022,0.488,0.388,0.237,0.156,0.022,0.115,0.098,0.037,,
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.3,,0.9,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,319.0,291.0,248.3,222.9,209.4,204.5,220.9,201.2,280.9,151.2,120.6,87.6,62.5,39.9,96.6,64.0,30.4,29.3,29.1
Shares_Diluted,141.1924,141.1103,142.2639,143.6749,148.6904,155.2643,155.8888,153.6123,144.9806,138.9406,132.0866,127.2153,126.124,125.9885,110.9867,103.4141,80.7818,,
Total_Assets,13598.2,12058.6,12507.6,14005.2,13422.4,12956.3,13395.3,16554.2,14347.2,9089.9,9621.2,5473.3,3909.3,2746.9,2225.7,2175.3,2211.6,,
Total_Liabilities,10764.1,9396.6,9931.8,11510.2,10825.4,10278.6,10642.3,13886.8,13138.4,8031.3,8894.7,5097.5,3564.7,2419.8,1904.9,1857.9,1901.6,,
