AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,291.2,255.3,247.6,231.7,237.6,223.8,236.1,231.6
Current_Liabilities,545.6,535.1,525.7,530.6,545.1,534.3,536.8,522.0
Diluted_EPS,0.032,-0.015,0.065,0.053,-0.181,-0.024,0.081,-0.044
Goodwill_Intangibles,2044.7,2062.0,2080.3,2128.2,2141.1,2180.0,2201.6,2226.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1628.5,1642.5,1649.9,1703.1,1725.3,1747.7,1770.1,1794.5
Revenue,274.0,272.2,277.2,277.2,278.2,280.7,282.4,283.8
Shares_Diluted,142.2588,146.0272,146.2403,146.3016,145.3088,143.5123,156.8393,143.1071
Total_Assets,2596.2,2577.9,2584.1,2622.5,2648.1,2676.8,2606.5,2618.4
Total_Liabilities,2391.3,2385.8,2387.1,2444.0,2485.9,2498.1,2432.1,2461.8
