AAII_QTR_DATA,07/03/2020,04/03/2020,01/03/2020,09/27/2019,06/28/2019,03/29/2019,12/28/2018,09/28/2018
Current_Assets,2631.7,2500.9,2647.0,2395.4,2341.2,2261.2,2300.9,2188.4
Current_Liabilities,1991.4,1949.7,2046.4,1884.0,1809.9,1318.8,1333.0,1339.7
Diluted_EPS,0.671,0.473,0.962,0.769,0.32,0.964,1.122,1.262
Goodwill_Intangibles,873.1,896.3,903.3,912.9,840.0,400.1,408.0,394.7
Inventory,600.4,604.0,597.4,551.5,529.3,478.0,469.6,438.1
LT_Debt,8.9,9.2,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,694.3,794.5,828.9,878.9,825.8,779.4,741.0,801.6
Shares_Diluted,91.2,91.4,91.7,91.9,91.8,91.9,92.0,92.2
Total_Assets,4454.4,4343.9,4450.7,4101.7,3967.3,3390.2,3370.8,3252.7
Total_Liabilities,2520.9,2483.1,2603.4,2333.4,2223.7,1654.9,1693.8,1668.3
