AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,872.0,994.4,1162.8,1197.5,1207.2,867.8,1030.1,629.1,683.4,736.0,948.3,514.5,623.2,690.6,794.7,856.9,839.5,345.0,381.7
Current_Liabilities,213.6,184.4,153.8,124.0,102.7,108.1,125.0,75.7,72.5,52.5,64.1,56.9,47.2,54.2,50.5,73.9,37.6,45.8,36.2
Diluted_EPS,-2.129,-3.993,-3.259,-1.569,-2.383,-2.01,-1.583,-2.687,-1.161,-2.582,-2.296,-2.061,-1.491,-1.899,-0.626,-1.5219999999999998,-1.45,-0.895,-0.946
Goodwill_Intangibles,5.1,5.2,5.3,5.4,5.6,5.7,5.8,5.9,5.6,5.7,4.6,4.0,3.9,3.9,4.1,4.3,4.1,4.1,4.1
Inventory,162.4,140.7,112.0,109.1,99.5,81.2,59.5,,,,,,,,0.0,0.0,0.0,0.0,0.0
LT_Debt,516.9,520.0,574.1,536.4,500.4,105.5,102.9,101.3,89.1,84.6,26.8,30.4,34.8,34.7,37.4,38.4,15.5,0.0,0.0
Revenue,36.2,24.7,16.5,6.7,7.3,5.3,1.2,1.1,0.7,0.5,2.8,1.5,2.5,2.8,2.6,3.9,6.3,12.4,0.0
Shares_Diluted,56.0919,55.9398,55.8316,55.8055,56.7201,56.8297,54.6396,53.8482,53.76,53.5237,52.7152,48.2077,47.9858,47.828,47.5908,47.1907,43.3716,42.0679,41.8889
Total_Assets,1040.5,1173.4,1371.2,1428.7,1483.0,1168.2,1297.8,917.3,959.9,974.3,1040.3,586.7,702.1,764.6,872.2,935.3,893.6,375.6,391.3
Total_Liabilities,860.4,889.9,885.0,774.2,758.5,216.7,227.9,177.0,161.6,140.3,94.0,87.4,82.0,90.0,87.9,112.3,53.1,45.8,36.2
