AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1536.4,1385.7,1428.6,1406.0,1433.6,1294.3,1483.5,1457.1,1384.8,1278.2,1351.7
Current_Liabilities,519.3,440.0,462.7,497.8,537.6,457.0,482.8,493.8,463.7,440.3,442.4
Diluted_EPS,0.799,0.217,0.303,0.165,0.579,-1.323,0.247,0.234,0.126,0.14800000000000002,0.378
Goodwill_Intangibles,116.3,116.5,111.3,113.8,114.4,234.2,112.6,124.3,115.3,225.3,106.5
Inventory,473.9,468.4,492.2,535.1,517.9,587.6,482.5,481.2,493.9,568.7,455.1
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,669.7,512.4,483.6,380.9,426.3,366.8,417.7,929.2,465.4,430.8,445.1
Shares_Diluted,165.9031,165.9031,165.9031,165.9031,165.9031,122.3828,165.9031,165.9031,165.9031,154.8465,166.1711
Total_Assets,2503.1,2348.8,2399.5,2405.6,2470.8,2298.9,2501.3,2491.0,2382.2,2392.4,2243.1
Total_Liabilities,715.8,634.1,664.6,715.3,744.9,664.8,673.7,689.5,652.0,637.7,642.5
