AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,121.1,125.0,13.0,13.2,6.5,,,
Current_Liabilities,21.7,26.0,22.8,24.0,18.4,,,
Diluted_EPS,-0.053,0.059,-0.109,-0.144,-0.055,-0.027,-0.069,-0.14
Goodwill_Intangibles,248.3,251.2,250.3,253.0,257.6,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,16.9,35.3,6.9,16.8,9.6,15.3,6.3,13.2
Shares_Diluted,115.5845,115.4819,115.1304,115.1304,115.1304,,,
Total_Assets,413.0,421.2,306.5,306.6,290.8,,,
Total_Liabilities,72.2,79.8,73.7,79.7,65.9,,,
