AAII_QTR_DATA,05/28/2022,02/26/2022,11/28/2021,08/28/2021,05/29/2021,02/27/2021,11/28/2020,08/29/2020,05/30/2020,02/22/2020,11/23/2019
Current_Assets,308.5,277.8,260.0,233.3,235.3,212.0,218.6,231.5,231.0,182.0,189.4
Current_Liabilities,124.3,115.6,99.1,95.4,100.9,103.4,91.6,88.1,94.9,90.8,97.9
Diluted_EPS,0.612,0.582,0.421,0.388,0.706,0.021,-0.031,0.071,0.127,0.214,0.381
Goodwill_Intangibles,225.5,232.8,234.2,235.6,237.0,237.1,237.3,234.8,234.1,235.1,236.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,54.0,54.0,44.0,33.0,43.0,53.0,68.0,88.0,88.0,49.0,54.0
Revenue,217.0,204.6,200.2,183.1,172.3,156.6,153.2,147.3,178.6,168.1,184.5
Shares_Diluted,33.556,33.375,33.95,33.313,32.942,32.659,32.356,32.232,32.094,32.498000000000005,32.369
Total_Assets,581.5,559.7,538.2,514.6,520.6,501.6,512.0,529.2,529.2,486.0,496.4
Total_Liabilities,209.0,202.7,184.6,173.8,191.1,194.0,205.0,219.2,225.5,183.2,196.1
