AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,339.6,369.7,399.5,389.8,398.0,359.8,350.8,356.9,454.3,438.2,480.7,429.3,354.7,359.1,352.5,356.4,357.5,366.3,336.4
Current_Liabilities,187.6,180.5,204.7,245.9,265.8,232.3,230.3,245.4,253.2,242.3,298.6,268.8,238.8,238.1,237.7,243.1,264.1,242.1,177.9
Diluted_EPS,-0.369,-0.522,-0.132,0.094,0.137,0.348,0.298,0.407,0.36,1.043,0.529,0.091,0.424,0.563,0.036,-0.1,-0.172,-1.987,0.206
Goodwill_Intangibles,,0.0,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7
Inventory,307.7,332.3,365.6,358.8,318.6,254.4,225.0,223.9,225.4,244.4,237.4,248.7,269.6,286.4,306.9,303.7,299.9,318.3,304.7
LT_Debt,47.0,72.0,69.0,15.0,0.0,0.0,0.0,0.0,101.0,101.0,101.0,101.0,64.0,82.0,89.5,89.5,67.0,65.0,43.0
Revenue,240.7,263.9,268.8,299.0,279.0,285.3,282.2,301.4,283.5,304.2,295.8,230.3,267.4,273.9,264.0,288.6,266.2,268.9,270.5
Shares_Diluted,28.717,28.863,28.668,29.065,29.417,29.618,29.455,29.488,29.547,29.763,29.334,28.892,28.853,29.129,28.786,28.692,28.646,28.628,28.757
Total_Assets,588.3,614.0,651.8,641.3,650.6,605.9,599.8,597.9,691.3,674.3,707.0,664.5,589.8,596.0,573.3,578.3,576.4,475.5,443.2
Total_Liabilities,342.0,357.9,381.5,368.0,374.1,333.8,338.9,346.8,453.2,446.7,513.0,487.5,416.5,434.8,429.8,436.9,433.1,328.1,239.7
