AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,831.5,854.9,860.4,777.5,1209.9,1223.4,1258.6,838.7
Current_Liabilities,820.7,692.1,666.1,643.3,667.0,571.2,569.4,978.3
Diluted_EPS,-0.381,0.011,-0.011,-0.123,0.168,-0.28,-0.337,-0.468
Goodwill_Intangibles,894.1,919.8,907.3,905.5,916.0,926.5,955.8,954.3
Inventory,33.0,30.4,28.9,27.8,27.7,28.2,28.1,27.2
LT_Debt,2611.4,2784.1,2685.7,2614.9,2911.4,2968.9,2964.6,2064.7
Revenue,533.1,497.3,476.4,376.9,413.7,180.9,179.1,136.5
Shares_Diluted,226.603,226.6083,226.6083,226.1758,226.6478,226.1278,226.1278,226.1278
Total_Assets,6269.0,6373.2,6298.9,6190.9,6658.6,6601.1,6698.2,6267.0
Total_Liabilities,3502.3,3535.7,3411.1,3317.0,3640.5,3620.9,3647.5,3147.0
