AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,30.5,32.2,39.6,15.0,16.1,15.0,13.9,12.9,14.0,12.8,13.5,16.3,19.5,19.4,20.0,21.6
Current_Liabilities,1.2,1.3,1.8,9.0,10.5,9.9,8.5,8.1,9.8,8.9,9.7,11.4,15.1,14.7,12.0,13.8
Diluted_EPS,-0.176,-0.04,1.425,0.006,0.078,-0.075,0.053,0.011,-0.004,-0.003,-0.113,-0.018000000000000002,-0.574,-0.092,-1.32,0.045
Goodwill_Intangibles,,,,2.0,2.3,2.5,2.8,2.9,3.1,3.3,3.7,3.8,4.1,11.2,11.3,29.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.1,0.5,0.0,0.0,2.4,3.4
Revenue,,0.0,0.0,7.0,0.0,0.0,7.0,6.8,6.3,6.3,6.7,6.1,6.3,6.7,6.9,7.4
Shares_Diluted,12.3,12.316,12.245,12.258,12.257,12.206,12.187,12.258,12.179,12.164,12.166,12.163,12.162,12.138,12.107999999999999,12.124
Total_Assets,31.5,38.2,39.6,19.8,21.3,20.2,19.1,18.0,19.3,18.3,19.8,23.0,26.7,33.6,32.8,51.9
Total_Liabilities,1.2,1.3,1.8,9.7,11.3,11.1,9.4,9.1,10.8,9.6,10.7,12.8,16.2,15.8,14.3,17.2
