AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,165.2,178.9,176.4,198.7,202.1,196.7,242.4,216.5,200.4,204.9,196.8,201.5,206.9,236.1,211.8
Current_Liabilities,87.6,92.2,56.1,57.0,70.4,82.8,71.1,69.8,81.6,90.7,83.3,102.4,137.6,142.0,108.1
Diluted_EPS,-0.861,-3.629,-0.917,0.925,3.489,-5.105,4.122,2.878,-0.655,0.14,0.522,0.618,0.202,-0.192,0.931
Goodwill_Intangibles,122.5,122.5,122.4,122.2,121.8,126.5,124.1,121.6,123.8,126.3,129.9,134.1,144.2,148.0,150.4
Inventory,0.6,4.4,5.3,2.4,0.1,2.0,2.5,1.1,0.1,1.5,1.8,1.0,0.3,3.0,4.7
LT_Debt,126.0,120.0,113.0,115.0,121.0,135.0,140.0,145.0,145.0,100.0,100.0,100.0,95.0,123.0,119.5
Revenue,131.9,117.4,118.9,97.1,127.2,100.3,98.0,82.2,113.0,119.0,140.6,128.5,166.7,186.2,207.1
Shares_Diluted,3.173,3.1716,3.1716,3.1552,3.1592,3.125,3.1372,2.9642,14.627,14.895,14.671,14.763,14.784,14.382,14.514
Total_Assets,319.0,331.0,328.2,348.8,352.7,353.8,392.5,369.2,364.3,366.7,361.1,372.0,389.6,423.0,398.4
Total_Liabilities,193.3,200.7,182.8,198.4,203.4,214.8,235.6,223.1,224.1,214.5,209.5,225.7,249.5,281.7,251.9
