AAII_QTR_DATA,06/27/2021,03/28/2021,12/27/2020,09/27/2020,06/28/2020,03/29/2020,12/29/2019,09/29/2019,06/30/2019,03/31/2019,12/30/2018,09/23/2018
Current_Assets,1478.7,1598.3,1479.3,1485.3,1592.8,1230.2,1292.6,1353.0,1412.8,1498.8,1276.2,1229.8
Current_Liabilities,448.8,382.8,385.6,343.4,291.2,251.4,248.5,242.7,268.2,334.4,294.7,293.6
Diluted_EPS,-1.313,-0.965,-0.75,-1.669,-0.364,-0.556,-0.503,-0.351,-1.263,-2.198,-0.024,-0.109
Goodwill_Intangibles,499.7,503.8,508.1,599.7,506.6,713.6,717.7,721.9,727.9,733.0,994.5,1001.7
Inventory,166.6,147.5,144.3,187.3,121.9,170.1,165.3,182.9,187.4,172.8,313.3,306.4
LT_Debt,833.9,823.8,813.7,803.9,795.2,488.5,482.8,474.7,469.1,463.5,458.0,452.6
Revenue,145.8,137.3,127.0,115.5,108.4,113.9,120.7,127.7,251.3,274.1,280.5,274.2
Shares_Diluted,112.394,112.891,110.688,110.4925,108.586,108.115,107.925,107.722,105.883,103.659,102.871,101.884
Total_Assets,3446.8,3507.7,3124.9,3123.3,3231.0,2737.9,2782.8,2796.6,2816.9,2899.2,3014.6,2967.6
Total_Liabilities,1330.3,1260.7,1260.0,1214.6,1147.9,798.4,791.6,776.0,780.7,838.2,795.9,773.8
