AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.8,1.3,1.4,1.2,1.6,1.9,1.4,1.2,1.0,0.9,0.3,0.5,0.5
Current_Liabilities,1.0,1.1,7.7,7.5,1.2,7.4,7.3,1.1,1.3,1.6,6.3,1.4,3.8
Diluted_EPS,-0.003,-0.009,-0.008,-0.008,-0.021,0.014,-0.027,0.005,0.006,-0.153,-0.037000000000000005,0.0,-0.052000000000000005
Goodwill_Intangibles,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.9,0.9,1.0,1.0,1.1
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.3,0.4,0.4,0.1,6.1,0.1,0.0,6.0,6.0,6.0,0.0,4.2,2.1
Revenue,0.3,0.6,0.6,0.7,0.4,1.4,1.1,1.2,1.3,0.0,0.1,0.1,0.1
Shares_Diluted,75.561,42.889,32.464,32.368,32.336,21.65,21.65,31.811,31.593000000000004,21.872,21.493000000000002,21.281,21.168000000000006
Total_Assets,1.4,1.9,1.9,1.7,2.2,2.5,2.0,2.6,2.5,2.5,1.9,2.2,2.3
Total_Liabilities,1.3,1.5,8.1,7.6,7.9,7.5,7.3,7.3,7.4,7.6,6.3,5.8,6.0
