AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,0.3,0.3,0.3,0.2,0.8,0.9,1.3,2.0
Current_Liabilities,9.2,9.3,8.4,10.5,11.6,11.4,9.5,9.5
Diluted_EPS,-0.041,-0.03,0.154,0.132,-0.13,-1.155,-0.08,0.013
Goodwill_Intangibles,1.1,1.3,0.5,1.8,1.9,2.1,2.2,2.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2
Revenue,,0.1,2.1,0.0,0.0,0.0,0.0,3.4
Shares_Diluted,5.3333,5.3333,5.3365,6.5872,5.3333,4.4637,3.8304,3.8304
Total_Assets,1.3,1.6,0.8,2.0,2.8,2.9,3.5,4.3
Total_Liabilities,9.6,9.6,8.7,10.8,12.5,12.3,10.3,10.8
