AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1921.1,2737.3,3301.6,9626.9,9338.6,9311.5,8820.3,7015.0,6392.9,3468.2,3859.7,3896.6,3621.7,3898.9,4187.8,4272.2,3953.4,4235.8
Current_Liabilities,2048.7,2000.8,1768.3,5817.5,5309.8,4721.0,5294.7,4639.1,3210.9,2315.2,2398.2,2319.4,2382.3,2306.6,2292.8,2133.0,1982.8,1792.8
Diluted_EPS,,-0.01,-0.001,0.006,-0.006,-0.016,0.037,-0.104,0.058,-0.084,-0.115,-0.212,-0.305,-0.187,-0.05,0.017,-0.266,-0.107
Goodwill_Intangibles,88.1,675.0,716.4,768.0,805.7,637.9,676.9,710.3,705.5,669.7,733.5,768.1,804.7,569.0,1242.6,1197.1,1288.9,1391.3
Inventory,59.1,58.0,59.6,64.6,62.7,84.9,86.5,84.2,72.2,58.4,62.3,68.4,65.8,61.5,60.9,53.2,58.9,48.5
LT_Debt,4660.3,4657.6,4666.6,6047.2,6520.2,6740.2,5063.2,5288.1,5388.7,6438.9,6596.1,6330.3,4939.5,4738.0,4435.8,4071.8,2926.5,2900.4
Revenue,532.8,557.2,518.9,500.2,757.7,530.0,528.4,530.5,744.6,440.9,463.2,486.2,2111.8,967.5,971.9,910.9,995.2,1016.7
Shares_Diluted,,59571.76,59539.67,59523.62,59523.59,59523.92,5952.382,5952.362,5936.943,5960.502,5952.363,5952.363,5944.361999999999,5952.361999999999,5952.361999999999,5919.1619999999975,2344.855,2306.217
Total_Assets,5957.3,9822.2,10221.3,15829.9,15679.7,15192.7,15065.0,14674.2,14087.2,13862.9,14724.1,14884.0,14470.4,14096.0,14578.4,13813.2,12138.1,12470.6
Total_Liabilities,10358.2,10281.6,10065.9,15621.6,15831.7,14979.1,13886.0,13723.4,12608.3,12721.6,13098.6,12584.3,10917.7,10243.0,9683.6,8982.5,7936.3,7650.3
