AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
Current_Assets,9.6,4.9,6.6,0.5,1.1,0.0,0.0,0.0
Current_Liabilities,11.3,0.6,0.5,1.0,1.8,0.9,0.3,0.2
Diluted_EPS,-0.06,-0.165,-0.146,-0.017,-0.011,-0.014,-0.002,0.0
Goodwill_Intangibles,6.0,0.0,0.0,0.1,,,,
Inventory,4.1,,,0.0,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2.4,0.0,0.0,0.0,0.0,0.0,,
Shares_Diluted,50.4527,44.1256,44.0049,44.0013,44.0,44.0,44.0,44.0
Total_Assets,15.7,4.9,6.6,0.6,1.1,0.0,0.0,0.0
Total_Liabilities,11.3,0.6,0.5,1.0,1.8,0.9,0.3,0.2
