AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,182.3,198.5,311.7,296.3,235.8,215.2,261.2,219.8
Current_Liabilities,85.7,103.6,160.0,167.2,126.8,106.8,155.7,124.8
Diluted_EPS,-0.112,-2.54,0.835,0.298,-0.184,-0.499,0.51,0.512
Goodwill_Intangibles,80.0,83.3,106.7,110.7,114.1,118.7,79.7,45.1
Inventory,91.3,93.6,144.9,138.5,110.6,100.2,82.9,78.7
LT_Debt,92.0,99.5,107.1,111.4,95.4,93.4,58.4,28.0
Revenue,77.1,91.0,189.9,146.5,106.8,78.8,166.5,141.1
Shares_Diluted,29.814,29.745,29.941,29.127,29.064,28.883,28.08,28.563
Total_Assets,312.8,329.6,469.2,450.8,394.8,376.8,378.0,302.6
Total_Liabilities,197.8,212.8,277.8,289.7,242.0,220.3,219.5,152.8
