AAII_QTR_DATA,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018
Current_Assets,5.1,5.5,3.5,3.7,3.2,4.1,4.4,4.4,5.3
Current_Liabilities,8.8,10.5,5.1,5.1,5.0,4.9,5.2,5.2,5.1
Diluted_EPS,0.003,0.148,-0.044,-0.135,-0.156,-0.148,-0.178,-0.347,-0.17
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0
Revenue,3.4,4.0,2.8,2.7,2.6,2.8,2.6,2.4,2.9
Shares_Diluted,7.2242,6.1009,6.0311,5.956,5.9521,5.949,5.9452,5.9418,5.9324
Total_Assets,13.5,13.7,12.0,12.4,12.1,11.1,11.5,11.5,12.6
Total_Liabilities,9.8,11.6,10.2,10.4,9.4,7.9,7.2,6.2,5.1
