AAII_QTR_DATA,12/31/2022,06/30/2022,12/31/2020,06/30/2020,12/31/2019,06/30/2019
Current_Assets,135.3,127.0,67.6,55.0,,
Current_Liabilities,24.2,23.3,21.3,20.7,,
Diluted_EPS,0.267,0.287,0.952,0.505,0.831,0.509
Goodwill_Intangibles,0.5,0.5,0.6,0.5,,
Inventory,1.1,1.2,1.3,1.8,,
LT_Debt,0.7,0.0,0.0,0.0,0.0,0.0
Revenue,103.3,54.8,89.1,43.4,79.6,46.2
Shares_Diluted,23.4111,22.8734,20.0,20.0,,
Total_Assets,163.6,165.3,106.0,90.6,,
Total_Liabilities,25.5,23.3,21.3,20.7,,
