AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2133.0,2113.2,2036.6,2087.5,2250.8,2471.8,1989.3,1968.2,1946.2,1925.0,1826.1,1957.2,1990.0,1796.3,1434.0,1406.4,1343.7,1304.3,1261.5
Current_Liabilities,1048.5,914.3,864.6,818.4,880.5,938.5,921.2,954.6,943.5,791.9,683.2,749.7,765.8,645.6,643.0,641.0,632.7,599.3,563.1
Diluted_EPS,0.518,0.659,0.593,0.33,0.407,0.496,0.57,0.377,0.37,0.447,0.352,0.156,0.068,0.441,0.3939999999999999,0.232,0.195,0.4970000000000001,0.276
Goodwill_Intangibles,825.8,728.5,595.5,629.7,611.8,551.3,541.9,520.8,526.7,549.5,638.0,590.3,591.0,526.2,571.1,586.9,553.8,494.4,366.7
Inventory,858.8,800.1,749.5,759.0,739.9,710.1,732.8,730.2,700.7,692.3,695.9,665.4,625.5,577.2,586.7,594.6,541.8,509.6,518.6
LT_Debt,1109.0,1200.5,1136.8,1171.0,1205.4,1221.8,717.5,721.1,715.8,842.3,828.2,924.2,914.8,812.8,518.5,493.9,332.0,322.6,225.2
Revenue,685.3,708.4,638.9,588.4,595.0,683.5,608.9,570.8,554.7,627.5,511.4,424.6,424.0,599.9,521.1,490.2,461.4,553.6,466.6
Shares_Diluted,147.6,147.9,148.6,149.8,151.4,152.6,152.8,152.9,153.2,154.0,154.3,154.7,155.4,155.4,155.6,157.6,157.9,157.2,157.4
Total_Assets,3763.9,3611.8,3336.9,3384.8,3550.7,3650.0,3127.7,3087.0,3034.9,3049.0,2879.4,2943.4,2961.9,2771.5,2352.1,2349.7,2242.5,2128.6,1889.1
Total_Liabilities,2583.6,2498.0,2399.9,2414.3,2533.7,2579.5,2052.1,2085.0,2067.2,2087.8,1927.3,2046.0,2046.3,1864.7,1506.9,1488.9,1329.3,1232.0,1072.2
