AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,1754.8,1518.9,1360.8,1341.7,1403.5,1165.8,1339.4,1254.1
Current_Liabilities,1074.6,1176.2,1039.0,1036.3,1156.5,866.0,840.2,787.6
Diluted_EPS,0.132,-0.393,0.199,0.533,0.44,-0.14,-0.086,0.472
Goodwill_Intangibles,3486.8,3487.4,3468.1,3489.9,3492.5,3488.7,3562.2,3578.5
Inventory,929.8,959.2,722.3,604.0,552.4,533.5,385.3,335.3
LT_Debt,1774.8,1402.2,1239.9,1231.3,1232.9,1157.7,1061.1,1066.1
Revenue,1167.4,851.3,988.5,1115.7,1040.2,711.7,856.5,913.6
Shares_Diluted,201.5,184.9,201.8,200.6,200.8,186.981,185.963,194.334
Total_Assets,8941.4,8590.4,8221.7,8156.2,8079.4,7747.8,7397.4,7271.8
Total_Liabilities,5130.3,4816.1,4415.2,4366.0,4378.9,4064.9,3675.5,3532.4
