AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,262.2,272.6,198.9,203.1,184.8,230.3,200.6,269.1,347.0,329.4,270.6,189.3,198.8,190.7,167.8,180.2,159.2,159.8,205.9
Current_Liabilities,283.5,297.2,298.2,285.1,279.7,302.4,286.1,267.4,290.2,299.1,329.2,318.5,246.7,262.2,251.5,223.7,217.1,191.7,180.2
Diluted_EPS,3.582,4.127,3.781,4.398,4.224,4.814,4.545,3.51,4.01,6.964,4.136,5.013999999999999,3.384,3.959,3.5610000000000004,3.084,2.7030000000000003,3.249,3.056
Goodwill_Intangibles,678.6,681.0,682.0,683.5,686.1,686.7,689.2,691.8,694.1,696.7,698.9,701.3,701.5,703.7,705.9,578.1,578.5,578.8,539.9
Inventory,10.7,10.3,10.5,10.7,10.5,10.1,8.4,7.4,6.8,7.1,7.5,7.5,7.3,7.5,7.4,6.3,6.3,5.7,5.8
LT_Debt,16.3,92.5,95.9,111.8,120.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,90.0,130.0,85.0,100.0,89.2,130.0
Revenue,560.2,546.7,526.5,531.3,530.5,541.0,538.7,532.3,527.4,533.3,528.3,502.2,515.8,522.3,480.6,473.6,462.0,457.5,444.2
Shares_Diluted,15.11,15.054,15.042,15.111,15.192,15.503,15.842,16.101,16.31,16.335,16.373,16.373,16.516,16.566,16.555,16.449,16.525,16.722,16.772000000000002
Total_Assets,1431.2,1442.0,1356.2,1313.0,1305.8,1342.7,1318.1,1383.8,1458.1,1434.9,1367.0,1291.2,1277.6,1268.3,1232.6,1094.1,1069.8,975.5,979.1
Total_Liabilities,551.1,643.3,634.8,628.0,639.1,719.5,538.4,513.0,529.2,533.7,565.5,540.5,594.0,541.7,560.2,475.5,481.8,384.2,411.0
