AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1317.9,1214.2,1182.1,1217.2,1094.4,1104.2,1115.3,1117.1,1047.3,916.7,912.7,961.5,972.3,876.3,924.4,938.0
Current_Liabilities,889.3,844.2,759.1,822.7,758.7,796.8,764.4,782.2,757.3,683.8,670.4,692.1,687.0,620.2,621.8,657.9
Diluted_EPS,0.931,-0.031,0.545,0.81,0.669,0.117,0.657,0.905,0.677,-0.077,0.531,0.696,0.34700000000000003,0.038,0.619,0.632
Goodwill_Intangibles,767.7,751.2,753.0,756.8,758.9,770.1,276.1,278.1,280.2,282.6,284.9,287.7,290.6,285.9,287.4,293.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,637.9,599.3,594.2,610.6,592.4,592.1,268.8,281.4,300.9,290.7,295.6,307.4,347.4,307.3,305.7,306.1
Revenue,1022.9,784.4,884.4,913.2,881.6,818.3,897.3,942.7,908.2,743.2,789.8,865.1,789.9,661.6,877.7,908.9
Shares_Diluted,53.852,53.24,53.983,54.367,54.285,50.026,48.396,48.574,48.668,48.588,50.706,51.215,51.228,51.188,52.266999999999996,51.735
Total_Assets,2713.8,2597.4,2543.3,2598.0,2493.8,2515.4,1969.6,1999.5,1953.6,1835.1,1830.5,1869.0,1825.2,1690.8,1594.1,1621.1
Total_Liabilities,1681.0,1609.7,1553.3,1620.6,1557.4,1614.1,1254.8,1316.0,1308.7,1220.7,1202.0,1215.3,1204.6,1084.1,989.9,1033.7
