AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,830.5,781.1,726.8,682.7,633.1,639.7,668.1,567.1,513.3,583.0,526.6,547.3,433.3,411.1,393.2,375.5,357.7,348.1,348.4
Current_Liabilities,585.3,582.1,567.0,531.9,513.6,523.1,483.1,461.0,443.0,562.4,525.2,581.0,330.1,343.2,354.6,327.3,311.4,269.2,247.9
Diluted_EPS,1.048,1.061,0.99,1.902,0.885,0.858,0.83,0.867,0.865,0.821,0.773,0.7290000000000001,0.732,0.491,0.482,0.51,0.491,0.503,0.382
Goodwill_Intangibles,83.2,83.3,83.4,83.2,83.3,66.8,66.8,66.9,60.8,61.1,60.7,60.5,60.7,60.9,135.8,132.2,119.3,139.1,136.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,148.3,149.3,150.2,151.1,152.0,152.9,140.7,111.3,111.9,112.5,113.2,143.9,344.6,325.2,265.7,268.2,240.7,233.1,245.6
Revenue,886.8,809.5,770.0,1445.9,713.4,693.1,668.5,638.5,627.3,629.0,599.3,584.7,589.6,311.2,512.1,492.9,471.3,251.7,514.4
Shares_Diluted,57.098,56.997,56.761,56.795,56.871,56.838,56.971,56.997,56.891,56.393,55.713,55.181,55.79600000000001,55.762,56.364,56.078,55.698,52.45399999999999,54.632
Total_Assets,3862.2,3452.0,3265.3,3124.7,3044.6,2850.6,2813.4,2648.6,2512.5,2545.6,2465.0,2488.2,2388.0,2361.9,2359.5,2321.5,2218.4,1182.0,1143.6
Total_Liabilities,2544.1,2204.7,2085.2,2004.5,1973.0,1829.9,1834.2,1720.0,1636.5,1727.5,1700.2,1772.2,1712.8,1707.7,1673.3,1659.5,1585.7,591.0,581.7
