AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021
Current_Assets,15.2,23.6,29.9,38.0,65.3,73.0,55.4,73.3
Current_Liabilities,25.5,29.2,28.6,32.5,32.9,37.4,34.3,46.0
Diluted_EPS,-0.556,-4.021,-7.995,-1.454,-10.052,-1.208,1.882,-0.976
Goodwill_Intangibles,16.4,16.6,51.0,105.9,106.4,173.8,171.2,154.4
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,54.7,53.9,55.9,61.8,82.3,82.0,81.7,81.2
Revenue,16.7,20.4,25.1,31.2,35.0,38.6,43.4,49.2
Shares_Diluted,13.4253,11.0521,9.1883,8.0266,7.6815,6.7245,6.5084,5.7822
Total_Assets,38.7,48.1,90.7,154.5,183.1,259.1,240.0,241.9
Total_Liabilities,82.0,85.2,86.8,96.9,118.0,124.6,122.2,148.9
