AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2547.5,2582.9,2472.7,2459.5,2935.6,2776.1,2893.3,2602.6,2581.0,2594.1,2753.1,3096.2,3144.8,3247.4,3542.8,3677.8,1380.4,,
Current_Liabilities,3135.4,3132.6,2784.8,2731.9,2577.2,2516.4,2428.1,2291.5,2220.8,2074.5,2045.2,1979.6,2551.1,2451.4,2380.8,2125.8,1752.1,,
Diluted_EPS,-0.502,-1.61,-1.184,-1.076,-0.568,-0.826,-0.295,-0.759,-1.31,-1.43,-1.461,-1.414,-1.307,-1.185,-1.5719999999999998,-2.234,-3.982,-0.871,-0.872
Goodwill_Intangibles,334.0,337.8,342.7,351.4,228.9,231.3,235.4,240.3,244.0,248.5,254.5,262.5,269.3,241.6,241.0,250.5,259.2,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,812.7,823.1,830.6,826.0,801.4,655.2,662.5,670.4,656.4,650.8,633.4,638.7,102.8,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1000.5,1175.0,1053.8,990.7,875.6,969.9,864.4,765.0,609.0,569.9,499.7,339.3,955.7,1017.1,955.6,867.3,776.0,669.6,585.0
Shares_Diluted,373.727,365.252,356.478,350.526,346.558,342.661,337.753,332.101,326.165,320.401,314.53,309.213,304.502,300.395,294.784,288.372,285.8773,,
Total_Assets,4529.5,4556.4,4600.2,4757.5,4768.5,4773.9,4824.3,4571.4,4545.8,4679.0,4968.3,5214.4,5571.8,5691.4,5735.2,5704.5,3240.9,,
Total_Liabilities,4147.5,4167.8,3834.7,3790.3,3610.5,3432.7,3368.4,3206.6,3137.0,3002.8,2965.2,2917.9,2964.3,2837.3,2745.6,2427.3,2020.5,,
