AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,371.5,446.7,528.9,469.3,454.8,319.3,306.2,281.3,211.7,208.9,3.5,3.4,3.7
Current_Liabilities,155.8,175.8,230.0,148.0,202.0,141.9,167.2,111.8,216.1,112.5,9.1,2.0,0.4
Diluted_EPS,0.0,-1.017,0.031,0.021,0.069,0.039,0.12,-0.072,0.07,-1.091,-0.694,-0.135,-0.006
Goodwill_Intangibles,6560.3,6645.4,7392.8,7477.9,7563.0,7648.1,7734.9,7821.2,7906.5,7841.5,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,4604.4,4741.9,4877.0,4877.7,4878.4,4879.1,4893.3,4882.2,4879.3,4578.5,1.5,0.0,0.0
Revenue,236.6,241.1,250.5,290.1,298.0,298.3,288.2,276.3,254.9,937.8,223.5,206.9,252.0
Shares_Diluted,640.9013,639.1234,639.8505,640.0973,639.0151,641.6537,652.8824,655.6097,655.1137,470.7852,415.7,415.7,415.7
Total_Assets,7215.2,7371.1,8192.4,8215.8,8275.8,8220.4,8278.8,8338.8,8355.3,8283.6,1107.5,1107.6,1107.8
Total_Liabilities,5427.0,5580.6,5755.5,5807.0,5884.3,5875.7,5923.5,6003.8,5978.6,5725.7,49.1,40.5,39.4
