AAII_QTR_DATA,07/29/2022,04/29/2022,01/28/2022,10/29/2021,07/30/2021,04/30/2021,01/29/2021,10/30/2020,07/31/2020,05/01/2020,01/31/2020,11/01/2019,08/02/2019,05/03/2019,02/01/2019,11/02/2018
Current_Assets,7682.9,6736.9,6303.8,6181.8,5992.7,6041.7,6914.2,7533.4,7597.4,6992.5,5177.9,5068.5,4919.1,4583.8,4663.0,4630.3
Current_Liabilities,7566.8,6951.8,5979.4,5740.5,5479.1,5315.4,5710.8,5886.2,5411.2,4843.2,4543.0,4506.0,4312.3,3956.7,3015.9,2982.2
Diluted_EPS,2.981,2.407,2.569,2.081,2.695,2.82,2.619,2.306,3.123,2.565,2.099,1.419,1.646,1.479,1.841,1.258
Goodwill_Intangibles,5538.3,5538.3,5538.3,5538.4,5538.4,5538.4,5538.5,5538.5,5538.5,5538.6,5538.6,5538.6,5538.7,5538.8,5538.8,5538.9
Inventory,6935.9,6087.4,5614.3,5298.9,5279.3,5099.5,5247.5,5025.8,4391.2,4107.3,4676.8,4496.4,4419.6,4109.8,4097.0,3979.1
LT_Debt,4290.7,3947.5,4172.1,4127.4,4156.8,4130.7,4131.0,4131.6,4089.0,3967.2,2912.0,2762.5,2573.5,2732.1,2862.7,2902.4
Revenue,9425.7,8751.4,8651.4,8517.8,8650.2,8401.0,8414.5,8199.6,8684.2,8448.4,7157.6,6991.4,6981.8,6623.2,6649.8,6417.5
Shares_Diluted,227.456,229.609,232.515,234.026,236.406,240.301,245.423,249.063,252.19,253.627,255.146,257.699,259.10200000000003,260.265,262.538,265.522
Total_Assets,28239.3,26956.3,26327.4,25925.3,25487.8,25236.7,25862.6,26153.4,25847.4,24848.3,22825.1,22412.8,21917.5,21304.3,13204.0,13121.0
Total_Liabilities,22050.8,20994.7,20065.4,19735.5,19350.7,18986.8,19201.4,19167.9,18491.4,17638.9,16122.6,15764.5,15168.4,14731.6,6786.6,6765.1
