AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,45.9,,66.9,,43.1,59.3,,53.4,,53.7,81.1,,124.6
Current_Liabilities,12.6,,29.7,,21.5,25.2,,31.6,,22.5,19.8,,21.1
Diluted_EPS,0.028,-0.178,-0.036,-0.413,-1.134,-1.318,-0.595,-2.192,-1.03,-1.938,-1.85,-0.88,-1.845
Goodwill_Intangibles,0.0,,0.0,,0.0,0.6,,0.6,,0.7,0.6,,1.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4,0.4,,0.2
LT_Debt,11.0,0.0,11.3,0.0,19.5,20.2,0.0,20.6,0.0,14.8,11.2,0.0,10.6
Revenue,6.1,0.5,1.1,0.5,2.0,2.5,1.5,2.0,1.0,1.8,2.3,1.0,3.4
Shares_Diluted,31.0161,31.0161,31.0161,31.0186,24.5421,22.8429,21.6199,18.8311,17.9421,17.9421,17.9375,17.9375,17.9375
Total_Assets,49.3,,71.1,,71.9,90.2,,86.6,,88.6,117.9,,164.5
Total_Liabilities,24.0,,46.9,,47.3,51.1,,58.0,,37.8,32.8,,32.2
