AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,15.0,8.7,9.9,10.9,11.4,11.3,6.9,6.3,0.0,0.1,0.2,0.0,0.1,0.0,0.1
Current_Liabilities,1.1,1.7,1.3,1.4,0.9,0.1,0.1,0.2,0.5,0.1,0.2,0.1,0.2,0.1,0.1
Diluted_EPS,-0.013,-0.013,-0.007,-0.01,-0.007,-0.007,-0.006,-0.02,-0.001,0.005,-0.004,-0.002,-0.003,-0.003,-0.005
Goodwill_Intangibles,1.0,1.1,1.0,1.0,1.0,1.0,1.1,1.1,,,,,,0.0,0.0
Inventory,1.8,1.7,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.4,0.4,0.3,0.3
Revenue,0.8,0.8,0.9,1.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,127.1467,126.7019,126.6809,126.6809,126.4991,94.0029,98.3917,91.6521,84.3821,62.4105,31.7066,31.7501,31.7501,31.7501,31.7501
Total_Assets,16.2,9.9,11.0,11.9,12.5,12.4,8.0,7.4,0.0,0.1,0.2,0.0,0.1,0.0,0.1
Total_Liabilities,1.1,1.7,1.3,1.4,0.9,0.1,0.1,0.2,0.7,0.1,0.7,0.6,0.6,0.4,0.3
