AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1043.0,866.0,838.0,765.0,745.0,671.0,810.0,798.0,820.0,756.0,710.0,887.0,666.0,686.0,748.0,705.0,881.0,725.0,764.0
Current_Liabilities,526.0,480.0,487.0,431.0,489.0,459.0,448.0,429.0,418.0,373.0,382.0,356.0,426.0,417.0,477.0,468.0,465.0,426.0,448.0
Diluted_EPS,1.848,1.517,1.45,1.258,1.303,1.168,0.887,1.009,1.071,0.526,0.675,0.2019999999999999,1.198,0.892,1.231,1.46,1.315,1.122,1.275
Goodwill_Intangibles,2942.0,2953.0,2963.0,2977.0,2990.0,2981.0,2992.0,3004.0,3015.0,3027.0,3038.0,3048.0,3067.0,3083.0,3101.0,3098.0,2985.0,3007.0,3028.0
Inventory,257.0,224.0,223.0,228.0,210.0,204.0,217.0,206.0,193.0,181.0,177.0,201.0,207.0,199.0,209.0,188.0,189.0,170.0,166.0
LT_Debt,2500.0,2501.0,2502.0,2502.0,2503.0,2504.0,2504.0,2505.0,2506.0,2507.0,2510.0,2786.0,2512.0,2512.0,2513.0,2514.0,2514.0,2523.0,2522.0
Revenue,741.0,718.0,710.0,664.0,677.0,644.0,567.0,603.0,588.0,535.0,532.0,377.0,637.0,617.0,669.0,737.0,675.0,647.0,692.0
Shares_Diluted,92.0,92.9552,95.8621,97.0,99.0,101.0,106.0,109.0,112.0,114.0,114.0,114.0,116.0,120.0,121.0,124.0,127.0,131.0,131.0
Total_Assets,4833.0,4671.0,4593.0,4534.0,4527.0,4457.0,4537.0,4522.0,4534.0,4477.0,4446.0,4633.0,4424.0,4450.0,4471.0,4355.0,4392.0,4237.0,4285.0
Total_Liabilities,3845.0,3797.0,3831.0,3785.0,3848.0,3823.0,3830.0,3790.0,3770.0,3721.0,3700.0,3938.0,3731.0,3669.0,3728.0,3687.0,3646.0,3578.0,3601.0
