AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,2048.4,1939.1,1824.2,1817.3,2298.1,3235.1,1626.4,1716.8,1184.8,,,,,,,
Current_Liabilities,619.6,579.0,543.6,644.6,785.1,640.1,569.8,603.2,486.6,,,,,,,
Diluted_EPS,-0.012,-0.214,0.063,-0.369,-0.31,0.073,0.0,0.009,-0.029,,-0.251,-0.06,0.013,,,
Goodwill_Intangibles,3408.2,3501.4,3652.3,3832.1,3603.0,2675.8,2756.5,2691.7,1286.2,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,3184.6,3205.4,3184.2,3190.0,3195.9,3209.9,1731.0,1733.7,2137.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,715.4,702.3,713.1,1401.7,625.4,793.5,727.0,1272.7,603.9,509.8,381.7,299.3,260.2,278.8,260.6,248.5
Shares_Diluted,373.16,371.0618,378.4622,370.563,371.9679,388.7742,384.3248,355.8758,357.9553,,,,,,,
Total_Assets,5915.8,5847.8,5805.4,5930.8,6167.2,6163.6,4567.8,4599.6,2621.4,,,,,,,
Total_Liabilities,4017.3,3945.2,3923.5,4023.7,4154.9,4025.5,2518.7,2602.1,2751.4,,,,,,,
