AAII_QTR_DATA,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2696.1,2510.6,2247.2,2216.5,2089.3,2247.3,2173.2,2016.2,1481.8,1379.7,1302.7,1300.7,1138.9,1193.2
Current_Liabilities,4677.9,3689.5,4031.2,3472.7,3343.7,3243.3,3199.6,3201.9,3241.6,1500.0,1603.8,1810.3,1783.1,1531.9
Diluted_EPS,-0.042,0.218,0.304,0.328,-0.047,0.904,0.217,0.265,-0.065,0.312,0.198,0.252,0.059,0.187
Goodwill_Intangibles,2393.1,2301.0,2302.9,2284.9,2267.4,2177.8,2157.7,2131.5,1714.8,957.9,918.2,879.7,858.4,796.7
Inventory,201.9,216.4,187.1,176.3,173.3,205.1,178.1,155.9,133.2,132.9,122.6,102.4,99.1,92.6
LT_Debt,7160.5,7420.6,7100.3,7077.0,7368.3,7262.0,6996.3,6722.0,4674.7,3128.3,2910.6,2522.3,2484.0,2505.9
Revenue,2703.4,2267.9,2225.7,2119.2,2617.9,2167.9,2044.1,1953.1,1807.4,1640.0,1541.5,1456.1,1133.5,1034.0
Shares_Diluted,565.199,567.4543,566.5752,568.3333,935.4082,203.7096,544.3882,439.394,389.6308,389.7923,391.211,392.2414,396.2793,393.5273
Total_Assets,17712.4,16955.2,16625.4,16187.4,16061.8,15136.0,14713.8,14292.1,12021.0,9193.2,8953.6,8643.7,8399.4,8121.6
Total_Liabilities,14701.5,13856.1,13642.9,13101.7,13168.7,12231.1,11744.2,11455.9,9172.0,5655.3,5528.1,5307.1,5190.5,4863.1
