AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,33.0,38.3,44.0,51.9,60.7,63.2,76.1,128.4,143.1,87.3,98.2,119.3,98.4,76.4,93.4,113.1,125.2,139.5,154.5
Current_Liabilities,7.5,9.3,6.8,6.8,8.6,18.4,21.0,57.6,21.5,21.8,23.2,24.2,56.6,29.3,9.5,11.9,10.6,9.5,8.1
Diluted_EPS,-1.727,-3.084,-2.939,-2.633,1.518,-25.648,-7.363,-6.975,-0.421,-0.548,-0.589,-4.83,-3.786,-3.5610000000000004,-0.919,-0.775,-1.888,-0.759,-0.5589999999999999
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,,,
Inventory,,,,,,7.3,8.1,8.3,8.1,7.4,6.7,5.8,3.2,1.4,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.2,33.0,32.9,32.8,32.7,0.0,0.0,0.0,0.0,0.0
Revenue,0.1,0.0,0.2,0.1,0.2,0.9,4.1,0.3,0.2,4.3,3.3,11.7,1.8,0.0,0.0,0.0,0.3,0.0,0.0
Shares_Diluted,3.255,3.2245,3.2183,3.2186,3.0772,2.859,2.8907,2.8564,48.868,42.2745,41.9342,34.6632,10.6275,6.0376,25.2013,24.4997,8.0523,23.1825,22.9778
Total_Assets,35.3,40.8,46.9,55.2,64.3,67.0,81.3,134.0,149.2,93.7,107.7,130.8,160.5,81.2,96.6,114.4,126.3,139.9,155.0
Total_Liabilities,8.8,9.3,6.8,6.8,8.6,18.4,22.4,59.1,56.3,56.2,58.2,59.3,91.0,63.6,9.6,12.2,10.6,9.6,8.1
