AAII_QTR_DATA,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
Current_Assets,1.6,2.2,2.0,1.1,,,
Current_Liabilities,21.5,21.4,20.9,18.6,,,
Diluted_EPS,-0.003,-0.005,-0.002,-0.008,-0.002,-0.004,-0.001
Goodwill_Intangibles,2.3,2.4,2.5,2.4,,,
Inventory,1.0,1.0,0.9,0.7,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,0.8,1.0,0.3,1.7,0.6,0.1,0.1
Shares_Diluted,434.0736,434.0736,434.0736,434.0736,,,
Total_Assets,9.3,10.1,10.7,9.5,,,
Total_Liabilities,21.5,21.3,20.9,18.5,,,
