AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,278.6,292.0,289.1,277.4,263.3,246.6,233.2,263.7,264.8,283.0,237.5,245.0,250.4,242.2,239.4,239.0
Current_Liabilities,115.4,115.0,114.1,105.1,102.3,106.7,104.9,95.1,77.8,93.2,96.9,100.6,96.3,97.5,104.0,105.7
Diluted_EPS,0.391,0.626,0.285,-1.973,0.027,0.368,0.459,0.341,0.149,0.116,0.306,0.08199999999999999,0.36,0.34299999999999997,0.524,0.303
Goodwill_Intangibles,252.4,197.4,179.7,182.0,184.5,186.4,188.6,182.2,186.7,189.0,191.3,194.6,127.9,129.6,131.2,132.9
Inventory,64.2,52.5,49.5,50.9,49.0,47.6,45.9,41.5,44.3,45.7,42.2,45.4,43.2,42.5,43.5,42.0
LT_Debt,91.0,50.0,50.0,50.0,50.0,50.0,54.6,106.3,141.3,151.2,99.7,112.7,50.0,50.0,50.0,50.0
Revenue,145.0,147.7,132.5,122.4,129.6,128.4,123.0,113.8,84.2,103.1,115.0,115.7,120.7,117.6,120.1,118.9
Shares_Diluted,32.243,32.327,32.213,32.379,32.626,32.62,32.533,32.509,32.504,32.793,32.925,33.067,33.205,33.27,33.536,33.649
Total_Assets,729.6,684.7,664.5,652.0,647.3,634.7,626.0,655.9,663.4,685.2,643.4,648.0,580.7,574.0,548.3,549.6
Total_Liabilities,243.7,204.6,200.9,194.6,193.0,198.9,202.4,241.9,262.5,287.7,238.1,252.8,185.2,187.1,170.4,173.4
