AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,415.4,422.7,481.0,418.7,413.0,396.9,447.6,402.8,408.8,428.8,279.3,247.3,250.6,220.1,278.4,235.5
Current_Liabilities,345.1,338.2,344.5,284.7,287.2,296.5,327.6,319.8,342.6,370.7,206.7,205.3,230.4,269.9,289.7,258.3
Diluted_EPS,-0.201,-0.469,-0.648,-0.401,0.151,-0.306,0.736,0.041,-0.057,-0.274,-1.362,0.015,0.447,-0.285,-0.017,-0.097
Goodwill_Intangibles,620.7,636.1,651.6,784.0,801.2,818.4,834.2,849.8,866.2,867.3,438.3,615.0,627.2,639.9,635.0,645.9
Inventory,64.6,61.6,54.0,44.8,46.6,44.9,45.8,51.0,58.0,67.1,14.8,14.1,16.5,18.9,22.6,21.7
LT_Debt,315.3,330.4,350.3,354.9,359.6,364.3,369.6,373.9,378.5,383.2,48.1,47.7,48.1,25.8,24.1,23.5
Revenue,205.8,173.2,230.6,210.4,211.2,192.8,244.2,231.1,210.5,158.0,161.1,137.7,145.4,118.9,166.9,152.5
Shares_Diluted,150.19,149.167,148.688,148.184,154.16,145.936,168.089,151.68,144.483,120.992,110.367,110.756,110.698,108.167,106.637,104.918
Total_Assets,1230.7,1264.2,1347.7,1386.6,1459.0,1452.8,1547.3,1406.1,1428.1,1472.5,814.9,957.1,976.9,946.0,957.2,924.1
Total_Liabilities,779.3,789.7,820.6,773.1,789.7,810.1,860.4,850.6,883.3,918.8,331.7,326.1,350.4,367.0,366.9,333.7
