AAII_QTR_DATA,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2606.7,3251.1,3036.0,3871.1,3705.0,4243.5,4013.6,4220.5,4160.0,3932.1,3686.9,3493.4,3435.0,3388.3,2821.1,2827.8,2974.8,2191.7
Current_Liabilities,3009.8,3467.0,3286.7,2105.0,2072.3,2566.9,2165.3,2234.7,2341.8,2325.8,2148.7,2038.5,2096.3,2290.2,1942.0,1951.8,2099.4,1489.8
Diluted_EPS,-0.913,-1.54,-0.762,0.951,1.238,0.088,1.3,1.882,1.57,0.861,0.77,1.072,1.432,0.63,0.407,0.49,1.568,0.219
Goodwill_Intangibles,13046.7,13142.2,13510.1,1696.9,1692.2,1572.1,1558.5,1147.8,1088.9,1050.8,846.5,839.5,889.2,972.6,1093.0,1058.3,1060.5,1271.3
Inventory,,,,13.2,11.7,12.6,11.5,17.7,26.7,26.9,19.5,19.1,24.4,39.3,23.8,28.2,39.8,40.5
LT_Debt,2735.5,2935.5,2935.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1407.8,1393.5,1102.4,930.0,903.3,858.2,813.3,839.4,860.9,841.1,831.3,760.5,930.1,857.8,540.5,539.0,1248.7,492.7
Shares_Diluted,168.0,166.9,136.5,116.67,116.708,116.803,117.13,116.257,116.117,115.414,114.956,114.517,114.254,114.077,113.728,116.038,114.737,116.095
Total_Assets,16881.4,17492.9,17744.9,6546.2,6358.0,6619.0,6314.3,6028.2,5966.1,5836.2,5369.2,4948.8,4879.6,4815.1,4366.2,4243.1,4387.2,3655.2
Total_Liabilities,7331.0,8059.4,8082.6,2736.6,2692.2,3149.4,2695.3,2696.3,2810.8,2934.9,2718.2,2409.6,2477.6,2633.3,2279.9,2202.5,2359.7,1710.8
