AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,2963.9,2939.6,2856.6,2575.1,2371.0,2114.1,2132.9,2268.6,2341.8,2153.7,2001.5,1663.0,1513.1,2002.9,1671.2,1611.2
Current_Liabilities,1785.0,1623.1,1679.7,1739.0,1679.7,1316.9,1316.0,1375.4,1282.8,1047.7,1059.8,992.3,1038.9,1467.6,1158.4,1171.3
Diluted_EPS,0.508,0.694,0.88,0.735,0.512,0.489,0.521,0.38,0.23,0.265,0.412,0.225,-0.039,-0.096,0.11800000000000001,0.236
Goodwill_Intangibles,20.8,23.2,24.5,25.4,25.4,25.5,27.3,26.7,26.1,26.2,26.0,26.1,26.2,25.4,25.7,24.8
Inventory,637.0,516.4,485.0,445.9,374.1,307.5,297.3,299.8,306.9,238.2,220.6,216.7,217.6,227.5,230.6,228.1
LT_Debt,981.2,1087.4,985.0,884.2,916.4,952.4,1005.3,1182.6,1396.4,1371.5,1305.8,1195.0,1109.9,1215.3,1217.7,1268.0
Revenue,1504.9,1596.8,1724.6,1681.0,1406.5,1326.2,1371.0,1354.0,1172.9,1152.6,1178.5,1083.9,895.3,895.0,1081.3,1144.2
Shares_Diluted,245.855,246.0,245.983,245.942,245.551,245.129,243.181,242.592,241.41,241.333,240.914,239.937,239.508,239.41400000000002,239.615,239.766
Total_Assets,6390.7,6225.8,6038.6,5770.4,5567.8,5053.5,5022.3,5136.6,5115.4,4811.6,4695.6,4405.9,4309.3,4847.2,4495.4,4495.5
Total_Liabilities,3194.4,3129.7,3096.3,3040.4,3013.5,2619.5,2696.6,2942.0,3026.0,2780.1,2731.9,2544.3,2504.0,3040.2,2664.9,2698.5
