AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,12/31/2020
Current_Assets,993.6,865.4,836.2,735.8,488.8,251.7,201.8,
Current_Liabilities,935.1,668.1,545.3,452.1,417.8,246.7,154.9,
Diluted_EPS,0.401,0.725,1.087,0.163,0.0,1.244,-1.244,2.192
Goodwill_Intangibles,527.7,443.6,132.5,110.6,28.7,27.8,25.6,
Inventory,283.1,249.5,238.8,192.4,139.1,73.9,72.3,
LT_Debt,1108.7,797.8,484.2,428.0,578.0,269.8,294.5,0.0
Revenue,851.7,794.0,696.7,589.8,345.0,248.1,520.3,135.2
Shares_Diluted,54.9,55.219,41.349,40.145,39.0089,39.0089,39.0089,
Total_Assets,3640.3,2933.6,1979.3,1663.6,1313.9,664.6,578.9,
Total_Liabilities,3520.4,4118.0,2846.3,3073.0,1068.9,517.5,450.5,
