AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,565.4,666.8,781.9,643.1,550.7,506.1,556.7,413.0,314.1,372.9,536.0,425.0,429.4,396.5,474.1,452.9
Current_Liabilities,258.2,358.3,474.8,395.5,353.9,211.5,262.7,257.5,190.1,214.6,327.1,320.6,263.6,234.0,299.5,331.7
Diluted_EPS,0.014,0.03,0.32,1.916,0.103,-0.067,0.295,0.022,-0.34299999999999997,-0.431,0.653,-0.514,-0.078,-0.171,0.225,-0.193
Goodwill_Intangibles,146.5,146.5,146.5,146.6,146.7,147.0,147.7,148.4,149.4,150.4,151.7,153.6,155.4,157.4,159.5,161.6
Inventory,126.0,119.4,86.4,120.9,106.8,111.8,97.9,132.8,142.2,172.0,144.2,250.0,129.2,119.0,116.5,123.2
LT_Debt,140.5,140.3,111.3,109.5,107.7,221.9,218.2,156.8,154.1,151.4,148.8,146.2,143.8,141.3,139.0,136.7
Revenue,250.7,216.7,391.1,316.7,249.6,203.7,357.8,280.5,134.2,119.4,528.3,131.2,292.4,242.7,377.4,285.9
Shares_Diluted,176.86,188.737,164.528,162.746,164.857,152.181,150.675,151.849,148.497,147.56,146.64600000000004,145.61700000000005,144.668,142.601,140.89600000000004,140.072
Total_Assets,1044.1,1145.9,1259.9,1118.2,757.9,716.9,771.4,633.6,555.2,623.0,792.8,687.3,698.6,670.8,698.4,688.6
Total_Liabilities,451.6,553.2,644.0,563.3,519.8,505.4,555.4,490.5,423.1,445.5,559.3,555.8,501.9,472.3,486.2,516.5
