AAII_QTR_DATA,08/01/2020,05/02/2020,02/01/2020,11/02/2019,08/03/2019,05/04/2019,02/02/2019,11/03/2018,08/04/2018
Current_Assets,3838.0,3191.0,2726.0,3376.0,2921.0,2935.0,2959.0,3615.0,3227.0
Current_Liabilities,3152.0,6376.0,1932.0,2229.0,2129.0,1945.0,1942.0,2294.0,1984.0
Diluted_EPS,-1.226,-1.687,0.084,-0.29,-0.15,-0.485,0.237,-0.477,-0.32
Inventory,1891.0,2221.0,2166.0,2934.0,2471.0,2477.0,2437.0,3223.0,2824.0
LT_Debt,0.0,0.0,3574.0,4012.0,3590.0,3827.0,3920.0,4367.0,4168.0
Revenue,1459.0,1196.0,3493.0,2500.0,2619.0,2555.0,3786.0,2733.0,2829.0
Shares_Diluted,324.6,323.7,322.9,320.9,319.4,317.7,316.9,316.3,315.7
Total_Assets,8403.0,8223.0,7989.0,8699.0,8260.0,8342.0,7721.0,8415.0,8058.0
Total_Liabilities,8492.0,7875.0,7160.0,7831.0,7297.0,7308.0,6551.0,7341.0,6842.0
