AAII_QTR_DATA,03/25/2022,12/31/2021,09/24/2021,06/30/2021,03/26/2021,12/25/2020,09/25/2020,06/30/2020,03/27/2020,12/27/2019,09/27/2019,06/30/2019,03/29/2019,12/28/2018,09/28/2018
Current_Assets,201.4,186.5,194.8,192.0,172.9,175.2,172.6,174.0,182.4,195.9,198.5,202.4,208.3,212.3,202.4
Current_Liabilities,85.0,80.5,80.5,78.6,68.9,75.1,69.4,66.7,72.1,76.0,72.2,75.1,69.3,77.4,78.1
Diluted_EPS,0.166,-0.289,0.144,-1.622,0.007,-0.325,-0.302,-0.134,-1.915,-0.495,-0.48100000000000004,-0.063,0.34700000000000003,0.313,0.243
Goodwill_Intangibles,13.9,15.2,16.5,17.5,17.4,18.9,18.8,19.0,19.9,48.2,48.3,51.3,49.8,50.2,52.1
Inventory,131.1,123.9,121.1,115.0,116.7,122.2,120.2,120.6,127.6,134.7,127.3,125.9,128.2,130.2,123.4
LT_Debt,36.6,28.0,34.7,34.9,44.1,41.2,44.1,38.7,41.6,51.1,48.3,40.9,47.3,46.7,37.4
Revenue,59.3,59.9,47.8,66.2,57.6,48.6,46.2,59.4,68.6,59.5,59.3,72.4,77.4,78.1,74.7
Shares_Diluted,13.457,13.296,13.35,13.268,13.269,13.255,13.197,13.171,13.175,13.164,13.110999999999999,12.973,13.145999999999999,12.997,11.799000000000001
Total_Assets,277.7,264.6,276.2,275.4,298.5,306.6,302.3,294.1,301.2,343.3,341.5,346.9,344.8,350.8,340.8
Total_Liabilities,149.0,137.3,145.2,145.2,158.3,164.9,162.4,154.7,157.7,174.4,168.6,164.7,158.7,169.5,162.8
