AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
Current_Assets,297.4,269.5,224.4,0.1,0.4,0.5,0.7,0.9,1.3,1.4,1.6
Current_Liabilities,319.6,322.5,302.3,0.9,0.6,0.4,0.3,0.3,0.8,0.6,0.6
Diluted_EPS,0.007,-0.058,-0.47,0.09,0.157,-0.299,0.093,-0.072,0.252,-0.398,-0.301
Goodwill_Intangibles,1916.8,1919.1,1906.6,,,,,,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1436.7,1428.8,1392.4,1.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,235.6,231.5,230.5,464.3,,,,,0.0,0.0,0.0
Shares_Diluted,408.6409,396.0655,318.1527,277.6939,108.5,108.5,108.5,108.5,108.5,104.8366,108.5
Total_Assets,2487.1,2468.2,2401.0,830.0,829.2,829.1,829.3,829.3,829.7,829.7,829.7
Total_Liabilities,1921.5,1923.1,1879.1,71.2,102.2,119.1,86.8,97.0,89.6,117.0,29.6
